,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SwingHigh,SwingLow,Trend,AdjSwingHigh,AdjSwingLow,level_0,level_38,level_50,level_61,level_78,level_100,level_127,level_161,level_261,val,diff,FibonacciLevels
0,2014-03-04,875.0411502731317,882.2560994616244,866.8093425394064,871.1673583984375,74965,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.1673583984375,0.0,882.2560994616244
1,2014-03-05,874.4116280985436,883.9992267940727,874.4116280985436,878.8180541992188,161162,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.8180541992188,0.0,883.9992267940727
2,2014-03-06,879.834958276506,885.0646008247049,867.8746497961877,870.0051879882812,117509,0.0,0,885.0646008247049,825.2145151253044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0646008247049,0.0,885.0646008247049
3,2014-03-07,879.3507466701561,879.3507466701561,857.0764436157359,859.1586303710938,121701,0.0,0,885.0646008247049,825.2145151253044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.3507466701561,0.0,879.3507466701561
4,2014-03-10,860.9502981165716,861.289231283103,837.7075454115123,844.8740844726562,141440,0.0,0,885.0646008247049,825.2145151253044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.289231283103,0.0,861.289231283103
5,2014-03-11,846.8109967645099,858.0449704768896,826.0861848947932,827.9746704101562,132434,0.0,0,885.0646008247049,825.2145151253044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.0449704768896,0.0,858.0449704768896
6,2014-03-12,828.0230379621423,844.0024299228152,825.2145151253044,836.4485473632812,141798,0.0,0,885.0646008247049,825.2145151253044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0024299228152,0.0,844.0024299228152
7,2014-03-13,845.4550787650425,852.2342145627002,827.5387912998038,831.1704711914062,116702,0.0,0,885.0646008247049,825.2145151253044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.2342145627002,0.0,852.2342145627002
8,2014-03-14,845.4551165362071,845.4551165362071,830.9283963208084,836.690673828125,221085,0.0,0,885.0646008247049,825.2145151253044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.4551165362071,0.0,845.4551165362071
9,2014-03-18,836.0610957772172,849.3288443929147,832.4778265730695,846.8593139648438,124700,0.0,0,885.0646008247049,825.2145151253044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.3288443929147,0.0,849.3288443929147
10,2014-03-19,852.137434903845,861.725034818916,833.8337437151284,854.752197265625,134676,0.0,0,885.0646008247049,825.2145151253044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.725034818916,0.0,861.725034818916
11,2014-03-20,846.4234394814544,854.1710224515364,842.5496479964135,847.4887084960938,53398,0.0,0,885.0646008247049,825.2145151253044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.1710224515364,0.0,854.1710224515364
12,2014-03-21,849.1836215613332,878.7697558203974,849.1836215613332,869.6663208007812,174879,0.0,0,885.0646008247049,825.2145151253044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.7697558203974,0.0,878.7697558203974
13,2014-03-24,875.2832980222017,880.1255380633838,861.5313244833695,875.4285888671875,116263,0.0,0,885.0646008247049,825.2145151253044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.1255380633838,0.0,880.1255380633838
